Department,System ID,UPC,Item,Category,Brand,Remaining,Sale Price
Beverage,210000050417,47445919528,genmaicha tea OG 16 bags Choice,Tea / Tea boxed,Choice Organic Teas,7,4.99
Beverage,210000050419,47445919429,chamomile tea OG 16 bags Choice,Tea / Tea boxed,Choice Organic Teas,2,4.99
Beverage,210000050421,47445919610,peppermint tea OG 16 bags Choice,Tea / Tea boxed,Choice Organic Teas,7,4.99
Beverage,210000050423,47445919436,rooibos tea OG 16 bags Choice,Tea / Tea boxed,Choice Organic Teas,7,4.99
Beverage,210000050425,47445919238,jasmine green tea OG 16 bags Choice*,Tea / Tea boxed,Choice Organic Teas,1,4.99
Beverage,210000050427,47445919214,Japanese green tea OG 16 bags Choice,Tea / Tea boxed,Choice Organic Teas,5,4.99
Beverage,210000050429,47445919917,earl grey decaf tea OG 16 bags Choice,Tea / Tea boxed,Choice Organic Teas,2,4.99
Beverage,210000050570,819005015274,CBD mushroom defense tea 18 bags buddha tea,Cbd / Supplement / Bev,Buddha Teas,4,19.99
Beverage,210000050572,819005011627,chai tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,3,7.99
Beverage,210000050815,76950450110,ginger tea 16 bags caffeine free yogi,Tea / Tea boxed,Yogi Tea,6,5.39
Beverage,210000050845,811961022082,matcha latte packet single,Tea / Tea boxed,Navitas,18,1.99
Beverage,210000051400,12000207884,yerba mate guava passionfruit RTD 15.5 oz Yachak,Beverages  / Iced tea,Yachak,10,3.29
Beverage,210000051520,830568000040,yerba mate fresh green loose tea 12oz,Tea / Tea bulk loose,Mate Factor,3,11.69
Beverage,210000051548,741391978324,dandelion ginger sparkling tea can rishi,Beverages  / Iced tea,Rishi,10,3.29
Beverage,210000051561,868956000051,lemonade classic 12oz rtd me and the bees,Beverages  / Iced tea,Me and the Bees,9,3.89
Beverage,210000051570,8274006650,ginger ale real sleek single 12oz can reed's,Beverages  / Soda,Reeds,13,1.79
Beverage,210000051610,76950208162,elderberry lemon balm immune 16bags yogi no caffeine,Tea / Tea boxed,Yogi Tea,6,5.39
Beverage,210000051698,74139178331,schisandra sparkling tea can rishi,Beverages  / Iced tea,Rishi,1,3.29
Beverage,210000051717,816897021994,protein plant powder cacao single packet four sigmatic,Beverages  / Protein drinks,Four Sigma Foods,2,2.99
Beverage,210000051719,816897022311,protein plant powder repair vanilla single packet four sigmatic,Beverages  / Protein drinks,Four Sigma Foods,2,2.99
Beverage,210000051750,76950450042,breathe deep16 bags yogi,Tea / Tea boxed,Yogi Tea,2,5.39
Beverage,210000051778,873024002011,Ener-C lemon lime pkt single,Supplements / Vitamin C,Ener-C,6,0.49
Beverage,210000051814,856210008400,mushroom brain fuel mocha single packet,Herbs/spices,Om,12,1.99
Beverage,210000051934,741391978348,patagonia maqui sparkling tea can rishi,Beverages  / Iced tea,Rishi,1,3.29
Beverage,210000052191,868235000444,cold brew nitro oat milk latte rtd 7oz rise brewing,Beverages ,Rise Brewing Co,12,3.49
Beverage,210000052230,816897020812,mushroom chai latte chill pkt four sigmatic,Coffee / Pkg coffee,Four Sigma Foods,18,1.89
Beverage,210000052326,322654002194,collagen hydrolysate  pkt great lakes collagen co,Beverages  / Protein drinks,Great Lakes Gelatin Co,25,1.59
Beverage,210000052328,322654002125,collagen hydrolysate 16oz great lakes collagen co,Beverages  / Protein drinks,Great Lakes Gelatin Co,2,34.99
Beverage,210000052388,632432964027,yerba mate 75ct tea bags guayaki,Tea / Tea boxed,Guayaki,5,16.49
Beverage,210000052390,816897021970,protein plant powder pb single packet four sigmatic,Beverages  / Protein drinks,Four Sigma Foods,2,2.99
Beverage,210000052392,813121021324,pressed juice spicy roots 12oz,Vegetables / Veggie juice,Pressed Juicery,7,6.99
Beverage,210000052394,813121021287,pressed juice greens with ginger 12oz,Vegetables / Veggie juice,Pressed Juicery,4,6.99
Beverage,210000052398,813121022789,pressed juice blackberry lemonade 12oz,Fruit / Fruit juice,Pressed Juicery,6,6.99
Beverage,210000052550,819005010002,billberry leaf tea 18 bags buddha,Tea / Tea boxed,Buddha Teas,2,8.99
Beverage,210000052583,77652082432,chocolate hazelnut decaf tea 18bags,Tea / Tea boxed,Stash,2,4.99
Beverage,210000052633,801541517510,tulsi tea focus pomegranate orange 18 bags organic india,Tea / Tea boxed,Organic India,1,3.5
Beverage,210000052815,857161008464,kombucha island mango 14oz brew dr,Beverages  / Kombucha,Brew Dr,6,3.99
Beverage,210000052965,888002775030,mushroom coffee cordyceps chaga  box,Coffee / Pkg coffee,Four Sigma Foods,1,14.99
Beverage,210000052967,892392002959,mushroom energy citrus single packet om,Herbs/spices,Om,20,2.29
Beverage,210000052975,813121022864,pressed juice mango turmeric 12oz,Fruit / Fruit juice,Pressed Juicery,3,6.99
Beverage,210000053029,616833346033,mueller  elderberry pineapple nettle syrup 12oz mueller honey bee,Fruit / Fruit juice,Mueller Honey Bee,2,19.99
Beverage,210000053064,36192122459,lemonade OG 32oz Santa Cruz,Beverages ,Santa Cruz Organics,6,4.29
Beverage,210000053181,819005010378,papaya leaf tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,1,6.49
Beverage,210000053194,4897039310172,mushroom elixir reishi chill mix single pkt,Coffee / Pkg coffee,Four Sigma Foods,5,1.3
Beverage,210000053272,322654002590,collagen lemon lime 10oz great lakes collagen co,Protein powder,Great Lakes Gelatin Co,2,23.99
Beverage,210000053338,859078002153,coconut water 16oz harmless harvest,Beverages  / Coconut water,Harmless Harvest,10,7.59
Beverage,210000053380,819215020495,sparkling water strawberry 8 pack waterloo,Beverages  / Bottled water,Waterloo,1,6.19
Beverage,210000053382,819215020501,sparkling water grape 8 pack waterloo,Beverages  / Bottled water,Waterloo,1,6.19
Beverage,210000053432,26395840168,aloe vera whole leaf juice pf 16oz glass,Beverages  / Aloe,Lily of the Desert,2,6.99
Beverage,210000053470,863944000488,water sparkling grapefruit can rambler,Beverages ,Rambler,26,0.89
Beverage,210000053472,863944000471,water sparkling lemon lime can rambler,Beverages ,Rambler,44,0.89
Beverage,210000053532,99039019015,I love my adrenals mojo 2oz teaonic,Beverages  / Iced tea,Teaonic,2,2
Beverage,210000053536,888002775047,lions mane think coffee box,Coffee / Pkg coffee,Four Sigma Foods,2,14.99
Beverage,210000053624,99039019046,I love my liver mojo 2oz teaonic,Beverages  / Iced tea,Teaonic,7,3.29
Beverage,210000053770,47445600358,cocoa mint puerh tea OG 16 bags Choice*,Tea / Tea boxed,Choice Organic Teas,2,4.99
Beverage,210000053772,47445600365,white elderflower tea OG 16 bags Choice*,Tea / Tea boxed,Choice Organic Teas,2,4.99
Beverage,210000053776,47445600327,grapefruit honeybush tea OG 16 bags Choice*,Tea / Tea boxed,Choice Organic Teas,5,4.99
Beverage,210000053817,850020789030,kombucha pineapple lemonade can 12oz aqua vitea,Beverages  / Kombucha,Aqua Vitea,10,3.49
Beverage,210000053819,853624007869,kombucha elderberry can 12oz aqua vitea,Beverages  / Kombucha,Aqua Vitea,1,3.49
Beverage,210000053831,4897039310202,mushroom elixir lion's mane mix single pkt,Coffee / Pkg coffee,Four Sigma Foods,2,1.79
Beverage,210000053861,79911028038,vegan smart nutritional shake chocolate 1.5lb,Protein powder,Naturade,2,24
Beverage,210000053893,632432000046,yerba mate tropical uprising can 15.5oz guayaki,Beverages  / Iced tea,Guayaki,9,3.39
Beverage,210000053969,856516002096,chia squeeze blackberry bliss 3.5oz,Fruit / Fruit juice,Mamma Chia,24,2.19
Beverage,210000054079,830568000422,hibiscus lime yerba mate 20 tea bags,Tea / Tea boxed,Mate Factor,4,6.99
Beverage,210000054081,830568000101,fresh green  yerba mate 24 tea bags,Tea / Tea boxed,Mate Factor,3,6.99
Beverage,210000054083,830568000170,dark roast  yerba mate 20 tea bags,Tea / Tea boxed,Mate Factor,1,6.99
Beverage,210000054212,76950207158,spicy hibiscus blossom OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,3,5.39
Beverage,210000054214,76950207141,sweet ginger citrus turmeric vitality tea yogi,Tea / Tea boxed,Yogi Tea,6,5.39
Beverage,210000054216,76950207639,sweet lemon everyday immune tea yogi,Tea / Tea boxed,Yogi Tea,7,5.39
Beverage,210000054218,76950450226,relaxed mind OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,5,5.39
Beverage,210000054220,76950450028,calming OG 16 bags yogi caffeine free,Tea / Tea boxed,Yogi Tea,2,5.39
Beverage,210000054264,855533005646,elderberry herbal tea OG 20 bags bravo,Tea / Tea boxed,Bravo Tea,3,6.49
Beverage,210000054268,855533005639,dandelion herbal tea OG 20 bags bravo,Tea / Tea boxed,Bravo Tea,4,5.99
Beverage,210000054270,855533005295,honeysuckle herbal tea OG 20 bags bravo,Tea / Tea boxed,Bravo Tea,4,5.99
Beverage,210000054272,855533005325,panax ginseng herbal tea 20 bags bravo,Tea / Tea boxed,Bravo Tea,3,6.99
Beverage,210000054274,855533005684,red clover herbal tea OG 20 bags bravo,Tea / Tea boxed,Bravo Tea,1,5.99
Beverage,210000054276,855533005660,nettle leaf herbal tea 20 bags bravo,Tea / Tea boxed,Bravo Tea,5,5.99
Beverage,210000054278,855533005677,milk thislte herbal tea 20 bags bravo,Tea / Tea boxed,Bravo Tea,1,5.99
Beverage,210000054378,850011996041,mushroom immune orange & elderberrysingle packet om,Herbs/spices,Om,21,2.99
Beverage,210000054406,855533005301,chrysanthemum herbal tea 20 bags bravo,Tea / Tea boxed,Bravo Tea,6,5.99
Beverage,210000054425,627733004923,macaccino drink mix 8oz,Beverages ,Organic Traditions,1,7.5
Beverage,210000054448,856210008165,mushroom bone broth single packet,Herbs/spices,Om,10,2.99
Beverage,210000054603,709586514870,prebiotic soda ginger lime can poppi,Beverages  / Soda,Poppi,15,2.99
Beverage,210000054605,724190812877,prebiotic soda orange can poppi,Beverages  / Soda,Poppi,10,2.99
Beverage,210000054607,709586514894,prebiotic soda raspberry rose can poppi,Beverages  / Soda,Poppi,11,2.99
Beverage,210000054609,709586514856,prebiotic soda strawberry lemon can poppi,Beverages  / Soda,Poppi,15,2.99
Beverage,210000054788,878941000539,power pak electrolyte orange 1200mg vit C box,Supplements,Trace Minerals,2,12
Beverage,210000054906,608883000065,water alkaline 84.5 oz eternal,Beverages  / Bottled water,Eternal,1,4.59
Beverage,210000054949,856516002294,chia squeeze wild raspberry 3.5oz,Fruit / Fruit juice,Mamma Chia,7,2.19
Beverage,210000054973,878941000522,power pak lemon lime 1200mg vit C box,Supplements,Trace Minerals,3,12
Beverage,210000054979,878941002502,power pak pinapple coconut 1200mg vit C pkt single,Supplements,Trace Minerals,1,0.45
Beverage,210000054981,878941006258,power pak orange mango sugar free 1200mg vit C box,Supplements,Trace Minerals,1,12
Beverage,210000055008,628240251244,celebration pure cranberries tea 24bags,Tea / Tea boxed,Celebration,1,7
Beverage,210000055018,878941003479,power pak blueberry pomegranate 1200mg vit C box,Supplements,Trace Minerals,1,16.79
Beverage,210000055020,878941003462,power pak pomagrante blueberry 1200mg vit C pkt single,Supplements,Trace Minerals,8,0.45
Beverage,210000055109,74682107272,tomato juice OG 32oz knudsen,Fruit / Fruit juice,"Knudsen, R W",2,5.99
Beverage,210000055138,857727004060,mushroom coffee latte blend single packet om,Herbs/spices,Om,9,2.99
Beverage,210000055188,22014320110,apple cider honeycrisp OG 32oz,Fruit / Fruit juice,North Coast,5,10.99
Beverage,210000055256,33629126011,ginseng grape 12oz bottle ginseng up,Beverages  / Soda,Ginseng Up,7,2.29
Beverage,210000055301,855533005172,triple stress relief herbal tea OG 20 bags bravo,Tea / Tea boxed,Bravo Tea,6,5.99
Beverage,210000055334,855842004408,evergreen elderberry soda bottle 12oz rocky mountain,Beverages  / Soda,Rocky Mountain Soda,7,2.19
Beverage,210000055418,850977003081,ginseng tea 50pk,Tea / Tea boxed,Cheonkwanjang,1,24.99
Beverage,210000055522,898999011813,coconut original unsweetened bev 1 liter vita coco,Beverages  / Coconut water,Vita Coco,6,5.89
Beverage,210000055540,855842004378,birch beer soda bottle 12oz rocky mountain,Beverages  / Soda,Rocky Mountain Soda,23,2.19
Beverage,210000055546,850011996096,mushroom morning energy blend single packet,Herbs/spices,Om,16,2.99
Beverage,210000055652,855103006141,lemonade strawberry  can 16oz,Beverages  / Iced tea,Seven Teas,8,3.49
Beverage,210000055654,855103006134,lemonade half and half can 16oz seven teas,Beverages  / Iced tea,Seven Teas,1,3.49
Beverage,210000055656,855103006097,iced tea raspberry can 16oz seven teas,Beverages  / Iced tea,Seven Teas,11,3.49
Beverage,210000055658,855103006080,iced tea georgia peach can 16oz seven teas,Beverages  / Iced tea,Seven Teas,7,3.49
Beverage,210000055837,819005015526,CBD cacao fusion tea buddha tea,Cbd / Supplement / Bev,Buddha Teas,6,19.99
Beverage,210000055870,857161008778,kombucha orange oasis earl grey 14oz brew dr,Beverages  / Kombucha,Brew Dr,10,3.99
Beverage,210000056094,810029090001,kombucha jun raspberry rose OG 12oz glass wild tonic,Beverages  / Kombucha,Wild Tonic,12,5.99
Beverage,210000056112,855533005110,healthy eyes herbal tea 20 bags bravo,Tea / Tea boxed,Bravo Tea,3,5.99
Beverage,210000056114,855533005370,hair regrowth herbal tea 20 bags bravo,Tea / Tea boxed,Bravo Tea,3,5.99
Beverage,210000056116,855533005141,clear and smooth skin herbal tea 20 bags bravo,Tea / Tea boxed,Bravo Tea,1,5.99
Beverage,210000056168,812475012347,alo strawberry blush 16.9oz,Beverages  / Aloe,alo,11,2.99
Beverage,210000056257,810063710309,prebiotic soda doc pop can poppi,Beverages  / Soda,Poppi,12,2.99
Beverage,210000056384,868956000068,lemonade black cherry12oz  me and the bees,Beverages  / Iced tea,Me and the Bees,1,3.89
Beverage,210000056461,4897039310196,mushroom elixir chaga defend mix single pkt,Coffee / Pkg coffee,Four Sigma Foods,19,1.79
Beverage,210000056470,819005010408,red clover tea 18bags buddha tea,Tea / Tea boxed,Buddha Teas,1,6.49
Beverage,210000056472,819005011856,meditation moment tea 18bags buddha tea,Tea / Tea boxed,Buddha Teas,1,6.49
Beverage,210000056535,810050500012,tepache tamarind can,Beverages  / Kombucha,De La Calle,7,3.59
Beverage,210000056550,828679119645,protein plant chocolate OG pkt,Protein powder,Nature Zen,3,2.99
Beverage,210000056554,828679120092,protein rice velvet OG pkt,Protein powder,Nature Zen,4,2.99
Beverage,210000056558,828679119249,protein plant strawberry OG 16oz,Protein powder,Nature Zen,1,22
Beverage,210000056564,828679119256,protein plant blueberry acai OG 16oz,Protein powder,Nature Zen,1,29.99
Beverage,210000056576,97467459724,collagen peptides 240cps,Supplements,Nature's Plus,2,32.99
Beverage,210000056607,722430290164,kombucha sublime lime 16oz gt's,Beverages  / Kombucha,GT'S,1,4.69
Beverage,210000056660,855533005189,aller easy tea,Tea / Tea boxed,Bravo Tea,2,5.99
Beverage,210000056715,855533005059,triple detox tea,Tea / Tea boxed,Bravo Tea,3,5.99
Beverage,210000056728,632432911007,yerba mate traditional terere rtd 16oz guayaki,Beverages  / Iced tea,Guayaki,14,3.49
Beverage,210000056861,32917001016,green tea lemongrass 16 tea bags traditional medicinals,Tea / Tea boxed,Traditional Medicinals,4,5.99
Beverage,210000056889,855842004989,lemonade sparkling CBD can,Cbd,Sparkling CBD,10,4.99
Beverage,210000056911,813121023120,pressed juice strawberry orange mango 12oz,Fruit / Fruit juice,Pressed Juicery,8,6.99
Beverage,210000056913,853624007883,kombucha blueberry  social12oz aqua vitea,Beverages  / Kombucha,Aqua Vitea,10,3.49
Beverage,210000056936,819005015540,echinacea elderberry tea 18 bags buddha tea,Tea / Tea boxed,Buddha Teas,2,6.99
Beverage,210000056981,810063710323,prebiotic soda root beer can poppi,Beverages  / Soda,Poppi,5,2.99
Beverage,210000057019,36192122466,lemonade strawberry OG 32oz Santa Cruz,Beverages ,Santa Cruz Organics,5,4.59
Beverage,210000057085,856516005004,chia squeeze cherry love 3.5oz,Fruit / Fruit juice,Mamma Chia,19,2.19
Beverage,210000057093,815369011396,pear juice OG 32oz,Fruit / Fruit juice,Cadia,11,7.49
Beverage,210000057095,815369010320,grape  juice OG 32oz cadia,Fruit / Fruit juice,Cadia,11,7.89
Beverage,210000057097,815369010757,soda blood orange italian OG,Fruit / Fruit juice,Cadia,5,4.59
Beverage,210000057103,815369014724,coconut cream cadia 13.5 oz can,Beverages  / Coconut water,Cadia,1,3.59
Beverage,210000057105,815369014564,coconut water cadia 1 liter,Beverages  / Coconut water,Cadia,5,5.39
Beverage,210000057111,819215021232,sparkling water cherry limeade can,Beverages  / Bottled water,Waterloo,8,0.79
Beverage,210000057140,819005014505,cranberry comfort tea OG 18bags,Tea / Tea boxed,Buddha Teas,3,6.99
Beverage,210000057146,77652082265,orange spice tea 20 bags,Tea / Tea boxed,Stash,6,4.99
Beverage,210000057247,851770003117,kid protein chocolate 4-pk orgain,Beverages  / Protein drinks,Orgain,2,11.99
Beverage,210000057248,850002679205,energized tea lemon maka,Beverages  / Energy,Maka,7,3.89
Beverage,210000057250,850002679199,energized tea hibiscus maka,Beverages  / Energy,Maka,2,2.5
Beverage,210000057252,850002679113,energized tea mango maka,Beverages  / Energy,Maka,1,3.89
Beverage,210000057254,850002679120,energized tea pineapple coconut wheatgrass maka,Beverages  / Energy,Maka,1,2.5
Beverage,210000057353,819215021409,sparkling water blackberry lemon can waterloo,Beverages  / Bottled water,Waterloo,34,0.79
Beverage,210000057361,873024002332,Ener-C passionfruit sugar free pkt,Supplements / Vitamin C,Ener-C,53,0.55
Beverage,210000057363,873024001335,Ener-C passionfruit sugar free box,Supplements / Vitamin C,Ener-C,2,15.99
Beverage,210000057365,32917003232,reishi rooibos orange 16 tea bags traditional medicinals,Tea / Tea boxed,Traditional Medicinals,4,5.99
Beverage,210000057367,32917002471,stress ease cinnamon 16 tea bags traditional medicinals,Tea / Tea boxed,Traditional Medicinals,3,5.99
Beverage,210000057456,850025765244,energy drink blackberry lemon odyssey,Beverages  / Energy,Odyssey,2,3.99
Beverage,210000057458,850025765398,energy drink orange odyssey,Beverages  / Energy,Odyssey,11,3.99
Beverage,210000057485,858326002372,delta 8 sparkling citrus cool out,Cbd / Supplement / Bev,Cool Out,9,4.49
Beverage,210000057551,873024001069,Ener-C cranberry box,Supplements / Vitamin C,Ener-C,2,12.99
Beverage,210000057555,36192123333,cranberry concentrate OG 8oz,Fruit / Fruit juice,Santa Cruz Organics,3,7.89
Beverage,210000057557,74682759495,kiwi apple green juice 32oz,Fruit / Fruit juice,"Knudsen, R W",2,5.9
Beverage,210000057593,873024002066,Ener-C cranberry pkt,Supplements / Vitamin C,Ener-C,14,0.49
Beverage,210000057608,72310002906,pumpkin spice tea 18 bags bigelow,Tea / Tea boxed,Bigelow,1,2.9
